circuit,q,d,N,method,e2e_latency,final_cache_size,final_hitrate
QAOA,8,4,5,FullComp,12.176661500125192,0,0.0
QAOA,8,4,5,Braket,11.056743400054984,1,0.8
QAOA,8,4,5,CCache,11.7506418999983,1,0.8
QAOA,8,4,5,TransCache,11.27779689989984,1,1.0
