circuit,q,d,N,method,e2e_latency,final_cache_size,final_hitrate
Bell,2,4,5,FullComp,11.39069370017387,0,0.0
Bell,2,4,5,Braket,10.859694299986586,0,0.0
Bell,2,4,5,CCache,11.3398746001767,1,0.8
Bell,2,4,5,TransCache,10.107706400100142,1,1.0
