circuit,q,d,N,method,e2e_latency,final_cache_size,final_hitrate
QSIM,23,4,5,FullComp,14.701237101107836,0,0.0
QSIM,23,4,5,Braket,11.216357700061053,1,0.8
QSIM,23,4,5,CCache,21.283086400013417,1,0.8
QSIM,23,4,5,TransCache,23.144888400565833,1,1.0
