circuit,q,d,N,method,e2e_latency,final_cache_size,final_hitrate
QAOA,16,4,5,FullComp,15.694725000183098,0,0.0
QAOA,16,4,5,Braket,13.175751699949615,1,0.8
QAOA,16,4,5,CCache,14.379382200189866,1,0.8
QAOA,16,4,5,TransCache,10.909870199975558,1,1.0
