circuit,q,d,N,method,e2e_latency,final_cache_size,final_hitrate
QAOA,8,4,5,FullComp,13.339728299994022,0,0.0
QAOA,8,4,5,Braket,11.13034160004463,1,0.8
QAOA,8,4,5,CCache,12.010400400031358,1,0.8
QAOA,8,4,5,TransCache,11.384520600084215,1,1.0
