circuit,q,d,N,method,e2e_latency,final_cache_size,final_hitrate
QAOA,8,4,5,FullComp,12.765882600215264,0,0.0
QAOA,8,4,5,Braket,11.404070700169541,1,0.8
QAOA,8,4,5,CCache,11.118026000098325,1,0.8
QAOA,8,4,5,TransCache,12.36010020005051,1,1.0
