circuit,q,d,N,method,e2e_latency,final_cache_size,final_hitrate
QFT,16,4,5,FullComp,19.039135299855843,0,0.0
QFT,16,4,5,Braket,16.791215300094336,0,0.0
QFT,16,4,5,CCache,13.114701299928129,1,0.8
QFT,16,4,5,TransCache,12.056935100001283,1,1.0
