method,method_disp,method_order,kind,circuit_label,circuit_idx,start,dur,end,offset,bar
PR,Braket,1,run,LinearEnt_q13_d6,19,1.2012669000141614,0.01789419999840902,1.2191611000125704,1.2012669000141614,0.01789419999840902
PR,Braket,1,run,QSIM-XXZ_q7_d2,7,1.2191611000125704,0.005352799998945557,1.224513900011516,1.2191611000125704,0.005352799998945557
PR,Braket,1,run,GHZ-Chain_q15_d2,14,1.224513900011516,0.004643600001145387,1.2291575000126613,1.224513900011516,0.004643600001145387
PR,Braket,1,run,LinearEnt_q15_d4,21,1.2291575000126613,0.014709300001413794,1.2438668000140751,1.2291575000126613,0.014709300001413794
PR,Braket,1,run,QAOA-3reg_q7_d4,22,1.2438668000140751,0.0663964000013948,1.31026320001547,1.2438668000140751,0.0663964000013948
PR,Braket,1,run,LinearEnt_q11_d6,9,1.31026320001547,0.007542200000898447,1.3178054000163684,1.31026320001547,0.007542200000898447
PR,Braket,1,run,LinearEnt_q5_d4,23,1.3178054000163684,0.028319199998804834,1.3461246000151732,1.3178054000163684,0.028319199998804834
PR,Braket,1,run,GHZ-Chain_q13_d2,16,1.3461246000151732,0.0021481000003404915,1.3482727000155137,1.3461246000151732,0.0021481000003404915
PR,Braket,1,run,GHZ-Chain_q7_d2,24,1.3482727000155137,0.024399300000368385,1.372672000015882,1.3482727000155137,0.024399300000368385
PR,Braket,1,run,GHZ-Chain_q13_d8,25,1.372672000015882,0.029745699997874908,1.402417700013757,1.372672000015882,0.029745699997874908
PR,Braket,1,run,QSIM-XXZ_q5_d6,4,1.402417700013757,0.00440310000340105,1.406820800017158,1.402417700013757,0.00440310000340105
PR,Braket,1,run,VQE-Full_q7_d4,26,1.406820800017158,0.02621969999745488,1.433040500014613,1.406820800017158,0.02621969999745488
PR,Braket,1,run,GHZ-Chain_q5_d2,17,1.433040500014613,0.0014541000018652994,1.4344946000164782,1.433040500014613,0.0014541000018652994
PR,Braket,1,run,VQE-Full_q5_d2,27,1.4344946000164782,0.026092699998116586,1.4605873000145948,1.4344946000164782,0.026092699998116586
PR,Braket,1,run,VQE-Full_q11_d4,15,1.4605873000145948,0.029419200000120327,1.4900065000147151,1.4605873000145948,0.029419200000120327
PR,Braket,1,run,VQE-Full_q11_d2,28,1.4900065000147151,0.027997799999866402,1.5180043000145815,1.4900065000147151,0.027997799999866402
PR,Braket,1,run,QSIM-XXZ_q5_d4,29,1.5180043000145815,0.029236499998660292,1.5472408000132418,1.5180043000145815,0.029236499998660292
PR,Braket,1,run,QAOA-3reg_q7_d2,10,1.5472408000132418,0.002944000003481051,1.5501848000167229,1.5472408000132418,0.002944000003481051
PR,Braket,1,run,GHZ-Chain_q5_d2,17,1.5501848000167229,0.001961099995241966,1.5521459000119648,1.5501848000167229,0.001961099995241966
PR,Braket,1,run,QSIM-XXZ_q7_d6,30,1.5521459000119648,0.038144299996929476,1.5902902000088943,1.5521459000119648,0.038144299996929476
PR,Braket,1,run,RCA_q11_d8,31,1.5902902000088943,0.030414699998800643,1.620704900007695,1.5902902000088943,0.030414699998800643
PR,Braket,1,run,QSIM-XXZ_q7_d8,32,1.620704900007695,0.04194940000161296,1.662654300009308,1.620704900007695,0.04194940000161296
PR,Braket,1,run,RCA_q15_d2,33,1.662654300009308,0.030680100000608945,1.6933344000099169,1.662654300009308,0.030680100000608945
PR,Braket,1,run,QAOA-3reg_q13_d2,20,1.6933344000099169,0.012635399998544017,1.7059698000084609,1.6933344000099169,0.012635399998544017
PR,Braket,1,run,RCA_q7_d2,34,1.7059698000084609,0.05051380000077188,1.7564836000092328,1.7059698000084609,0.05051380000077188
PR,Braket,1,run,QAOA-3reg_q15_d2,5,1.7564836000092328,0.009418599998753052,1.7659022000079858,1.7564836000092328,0.009418599998753052
PR,Braket,1,run,VQE-Full_q11_d4,15,1.7659022000079858,0.060284999999566935,1.8261872000075527,1.7659022000079858,0.060284999999566935
PR,Braket,1,run,QSIM-XXZ_q13_d6,35,1.8261872000075527,0.059087000001454726,1.8852742000090075,1.8261872000075527,0.059087000001454726
PR,Braket,1,run,GHZ-Chain_q11_d8,36,1.8852742000090075,0.025534299998980714,1.9108085000079882,1.8852742000090075,0.025534299998980714
PR,Braket,1,run,GHZ-Chain_q11_d2,37,1.9108085000079882,0.025649200004409067,1.9364577000123973,1.9108085000079882,0.025649200004409067
PR,Braket,1,run,QSIM-XXZ_q7_d6,30,1.9364577000123973,0.006328000003122725,1.94278570001552,1.9364577000123973,0.006328000003122725
PR,Braket,1,run,LinearEnt_q5_d2,38,1.94278570001552,0.02473430000100052,1.9675200000165205,1.94278570001552,0.02473430000100052
PR,Braket,1,run,VQE-Full_q11_d2,28,1.9675200000165205,0.02931959999841638,1.9968396000149369,1.9675200000165205,0.02931959999841638
PR,Braket,1,run,QAOA-3reg_q13_d2,20,1.9968396000149369,0.007723999995505437,2.0045636000104423,1.9968396000149369,0.007723999995505437
PR,Braket,1,run,GHZ-Chain_q15_d8,39,2.0045636000104423,0.027883599999768194,2.0324472000102105,2.0045636000104423,0.027883599999768194
PR,Braket,1,run,QSIM-XXZ_q7_d8,32,2.0324472000102105,0.014940799999749288,2.04738800000996,2.0324472000102105,0.014940799999749288
PR,Braket,1,run,RCA_q11_d4,40,2.04738800000996,0.055245499999728054,2.102633500009688,2.04738800000996,0.055245499999728054
PR,Braket,1,run,LinearEnt_q11_d6,9,2.102633500009688,0.007228399997984525,2.1098619000076724,2.102633500009688,0.007228399997984525
PR,Braket,1,run,QAOA-3reg_q7_d8,41,2.1098619000076724,0.0442445000007865,2.154106400008459,2.1098619000076724,0.0442445000007865
PR,Braket,1,run,VQE-Full_q11_d8,42,2.154106400008459,0.03480019999915385,2.1889066000076127,2.154106400008459,0.03480019999915385
PR,Braket,1,run,LinearEnt_q5_d4,23,2.1889066000076127,0.002499599999282509,2.1914062000068952,2.1889066000076127,0.002499599999282509
PR,Braket,1,run,VQE-Full_q11_d4,15,2.1914062000068952,0.07858130000386154,2.2699875000107568,2.1914062000068952,0.07858130000386154
PR,Braket,1,run,QAOA-3reg_q13_d2,20,2.2699875000107568,0.008960100003605476,2.2789476000143623,2.2699875000107568,0.008960100003605476
PR,Braket,1,run,QSIM-XXZ_q13_d6,35,2.2789476000143623,0.020706800001789816,2.299654400016152,2.2789476000143623,0.020706800001789816
PR,Braket,1,run,QSIM-XXZ_q7_d8,32,2.299654400016152,0.00730469999689376,2.306959100013046,2.299654400016152,0.00730469999689376
PR,Braket,1,run,RCA_q7_d4,43,2.306959100013046,0.028434900003048824,2.3353940000160947,2.306959100013046,0.028434900003048824
PR,Braket,1,run,GHZ-Chain_q5_d2,17,2.3353940000160947,0.0017760999980964698,2.337170100014191,2.3353940000160947,0.0017760999980964698
PR,Braket,1,run,QSIM-XXZ_q13_d6,35,2.337170100014191,0.022361600000294857,2.359531700014486,2.337170100014191,0.022361600000294857
PR,Braket,1,run,LinearEnt_q5_d4,23,2.359531700014486,0.0022396000022126827,2.3617713000166987,2.359531700014486,0.0022396000022126827
PR,Braket,1,run,VQE-Full_q11_d4,15,2.3617713000166987,0.03207470000415924,2.393846000020858,2.3617713000166987,0.03207470000415924
PR,Braket,1,run,VQE-Full_q7_d4,26,2.393846000020858,0.02952999999979511,2.423376000020653,2.393846000020858,0.02952999999979511
PR,Braket,1,run,RCA_q15_d2,33,2.423376000020653,0.032313199997588526,2.4556892000182415,2.423376000020653,0.032313199997588526
PR,Braket,1,run,LinearEnt_q15_d8,44,2.4556892000182415,0.08579439999812166,2.541483600016363,2.4556892000182415,0.08579439999812166
PR,Braket,1,run,VQE-Full_q7_d4,26,2.541483600016363,0.053052600003866246,2.5945362000202294,2.541483600016363,0.053052600003866246
PR,Braket,1,run,QFT-Like_q15_d6,45,2.5945362000202294,0.17886859999998705,2.7734048000202165,2.5945362000202294,0.17886859999998705
PR,Braket,1,run,GHZ-Chain_q7_d6,46,2.7734048000202165,0.0466472000007343,2.820052000020951,2.7734048000202165,0.0466472000007343
PR,Braket,1,run,QAOA-3reg_q15_d2,5,2.820052000020951,0.01347669999813661,2.8335287000190874,2.820052000020951,0.01347669999813661
PR,Braket,1,run,GHZ-Chain_q15_d2,14,2.8335287000190874,0.00432830000136164,2.837857000020449,2.8335287000190874,0.00432830000136164
PR,Braket,1,run,GHZ-Chain_q13_d4,47,2.837857000020449,0.05499740000232123,2.8928544000227703,2.837857000020449,0.05499740000232123
PR,Braket,1,run,QSIM-XXZ_q5_d8,2,2.8928544000227703,0.010656999998900574,2.903511400021671,2.8928544000227703,0.010656999998900574
PR,Braket,1,run,QSIM-XXZ_q5_d4,29,2.903511400021671,0.003796699998929398,2.9073081000206002,2.903511400021671,0.003796699998929398
PR,Braket,1,run,QSIM-XXZ_q7_d8,32,2.9073081000206002,0.007935100002214313,2.9152432000228146,2.9073081000206002,0.007935100002214313
PR,Braket,1,run,QFT-Like_q5_d6,48,2.9152432000228146,0.035797000004095025,2.9510402000269096,2.9152432000228146,0.035797000004095025
PR,Braket,1,run,LinearEnt_q15_d4,21,2.9510402000269096,0.009020199999213219,2.960060400026123,2.9510402000269096,0.009020199999213219
PR,Braket,1,run,QSIM-XXZ_q5_d6,4,2.960060400026123,0.009772999997949228,2.969833400024072,2.960060400026123,0.009772999997949228
PR,Braket,1,run,RCA_q5_d2,49,2.969833400024072,0.05107060000227648,3.0209040000263485,2.969833400024072,0.05107060000227648
PR,Braket,1,run,QSIM-XXZ_q11_d6,50,3.0209040000263485,0.09965560000273399,3.1205596000290825,3.0209040000263485,0.09965560000273399
PR,Braket,1,run,QSIM-XXZ_q7_d8,32,3.1205596000290825,0.009164600000076462,3.129724200029159,3.1205596000290825,0.009164600000076462
PR,Braket,1,run,LinearEnt_q15_d4,21,3.129724200029159,0.009162900001683738,3.1388871000308427,3.129724200029159,0.009162900001683738
PR,Braket,1,run,VQE-Full_q5_d6,51,3.1388871000308427,0.053734800003439886,3.1926219000342826,3.1388871000308427,0.053734800003439886
PR,Braket,1,run,LinearEnt_q7_d6,52,3.1926219000342826,0.04616170000008424,3.238783600034367,3.1926219000342826,0.04616170000008424
PR,Braket,1,run,VQE-Full_q13_d2,53,3.238783600034367,0.028093599998101126,3.266877200032468,3.238783600034367,0.028093599998101126
PR,Braket,1,run,QAOA-3reg_q15_d6,6,3.266877200032468,0.01887680000072578,3.2857540000331937,3.266877200032468,0.01887680000072578
PR,Braket,1,run,QAOA-3reg_q7_d2,10,3.2857540000331937,0.005950300001131836,3.2917043000343256,3.2857540000331937,0.005950300001131836
PR,Braket,1,run,VQE-Full_q13_d4,54,3.2917043000343256,0.06241790000058245,3.354122200034908,3.2917043000343256,0.06241790000058245
PR,Braket,1,run,LinearEnt_q5_d6,55,3.354122200034908,0.03337509999983013,3.387497300034738,3.354122200034908,0.03337509999983013
PR,Braket,1,run,RCA_q13_d6,56,3.387497300034738,0.03472259999762173,3.42221990003236,3.387497300034738,0.03472259999762173
PR,Braket,1,run,GHZ-Chain_q7_d4,57,3.42221990003236,0.028287100001762155,3.450507000034122,3.42221990003236,0.028287100001762155
PR,Braket,1,run,QFT-Like_q7_d2,58,3.450507000034122,0.03537709999727667,3.4858841000313987,3.450507000034122,0.03537709999727667
PR,Braket,1,run,QSIM-XXZ_q5_d8,2,3.4858841000313987,0.006803999996918719,3.4926881000283174,3.4858841000313987,0.006803999996918719
PR,Braket,1,run,QFT-Like_q7_d6,59,3.4926881000283174,0.04454989999794634,3.5372380000262638,3.4926881000283174,0.04454989999794634
PR,Braket,1,run,GHZ-Chain_q7_d6,46,3.5372380000262638,0.0017894999982672743,3.539027500024531,3.5372380000262638,0.0017894999982672743
PR,Braket,1,run,QAOA-3reg_q13_d2,20,3.539027500024531,0.008267500001238659,3.5472950000257697,3.539027500024531,0.008267500001238659
PR,Braket,1,run,QSIM-XXZ_q11_d6,50,3.5472950000257697,0.010522500000661239,3.557817500026431,3.5472950000257697,0.010522500000661239
PR,Braket,1,run,QSIM-XXZ_q13_d6,35,3.557817500026431,0.02084860000104527,3.578666100027476,3.557817500026431,0.02084860000104527
PR,Braket,1,run,LinearEnt_q7_d4,60,3.578666100027476,0.027858800000103656,3.60652490002758,3.578666100027476,0.027858800000103656
PR,Braket,1,run,VQE-Full_q15_d8,61,3.60652490002758,0.04027700000006007,3.64680190002764,3.60652490002758,0.04027700000006007
PR,Braket,1,run,QSIM-XXZ_q11_d6,50,3.64680190002764,0.019691499997861683,3.6664934000255016,3.64680190002764,0.019691499997861683
PR,Braket,1,run,QFT-Like_q13_d4,62,3.6664934000255016,0.09939939999821945,3.765892800023721,3.6664934000255016,0.09939939999821945
PR,Braket,1,run,VQE-Full_q13_d4,54,3.765892800023721,0.030365500002517365,3.7962583000262384,3.765892800023721,0.030365500002517365
PR,Braket,1,run,QFT-Like_q5_d6,48,3.7962583000262384,0.033206000000063796,3.8294643000263022,3.7962583000262384,0.033206000000063796
PR,Braket,1,run,QSIM-XXZ_q5_d4,29,3.8294643000263022,0.004033500001241919,3.833497800027544,3.8294643000263022,0.004033500001241919
PR,Braket,1,run,QFT-Like_q11_d2,63,3.833497800027544,0.057480400002532406,3.8909782000300766,3.833497800027544,0.057480400002532406
PR,Braket,1,run,LinearEnt_q11_d6,9,3.8909782000300766,0.005685200001607882,3.8966634000316844,3.8909782000300766,0.005685200001607882
PR,Braket,1,run,QSIM-XXZ_q7_d2,7,3.8966634000316844,0.002999600001203362,3.899663000032888,3.8966634000316844,0.002999600001203362
PR,Braket,1,run,QSIM-XXZ_q5_d6,4,3.899663000032888,0.006183200002851663,3.9058462000357395,3.899663000032888,0.006183200002851663
PR,Braket,1,run,VQE-Full_q11_d4,15,3.9058462000357395,0.02842090000558528,3.9342671000413247,3.9058462000357395,0.02842090000558528
PR,Braket,1,run,LinearEnt_q13_d4,64,3.9342671000413247,0.03207730000212905,3.966344400043454,3.9342671000413247,0.03207730000212905
PR,Braket,1,run,QSIM-XXZ_q5_d8,2,3.966344400043454,0.005832500002725283,3.972176900046179,3.966344400043454,0.005832500002725283
PR,Braket,1,run,QSIM-XXZ_q5_d8,2,3.972176900046179,0.005773399996542139,3.977950300042721,3.972176900046179,0.005773399996542139
PR,Braket,1,run,QAOA-3reg_q15_d8,65,3.977950300042721,0.06928730000072392,4.047237600043445,3.977950300042721,0.06928730000072392
PR,Braket,1,run,LinearEnt_q13_d6,19,4.047237600043445,0.01735720000215224,4.064594800045597,4.047237600043445,0.01735720000215224
PR,Braket,1,run,VQE-Full_q5_d2,27,4.064594800045597,0.04834779999873717,4.1129426000443345,4.064594800045597,0.04834779999873717
PR,Braket,1,run,QSIM-XXZ_q15_d8,66,4.1129426000443345,0.06956609999542707,4.182508700039762,4.1129426000443345,0.06956609999542707
PR,Braket,1,run,GHZ-Chain_q5_d2,17,4.182508700039762,0.0018150000032619573,4.184323700043024,4.182508700039762,0.0018150000032619573
PR,Braket,1,run,RCA_q7_d2,34,4.184323700043024,0.048204200003965525,4.232527900046989,4.184323700043024,0.048204200003965525
PR,Braket,1,run,QAOA-3reg_q15_d6,6,4.232527900046989,0.017109599997638725,4.249637500044628,4.232527900046989,0.017109599997638725
PR,Braket,1,run,QFT-Like_q5_d4,67,4.249637500044628,0.05829079999602982,4.307928300040658,4.249637500044628,0.05829079999602982
PR,Braket,1,run,GHZ-Chain_q15_d4,68,4.307928300040658,0.03935100000308012,4.347279300043738,4.307928300040658,0.03935100000308012
PR,Braket,1,run,QSIM-XXZ_q5_d4,29,4.347279300043738,0.006365099998220103,4.353644400041958,4.347279300043738,0.006365099998220103
PR,Braket,1,run,QSIM-XXZ_q5_d6,4,4.353644400041958,0.008349900002940558,4.361994300044898,4.353644400041958,0.008349900002940558
PR,Braket,1,run,GHZ-Chain_q15_d2,14,4.361994300044898,0.003851299999951152,4.36584560004485,4.361994300044898,0.003851299999951152
PR,Braket,1,run,LinearEnt_q15_d6,69,4.36584560004485,0.08158510000066599,4.4474307000455156,4.36584560004485,0.08158510000066599
PR,Braket,1,run,QFT-Like_q11_d2,63,4.4474307000455156,0.09180249999917578,4.539233200044691,4.4474307000455156,0.09180249999917578
PR,Braket,1,run,VQE-Full_q5_d2,27,4.539233200044691,0.027254099997662706,4.566487300042354,4.539233200044691,0.027254099997662706
PR,Braket,1,run,VQE-Full_q7_d4,26,4.566487300042354,0.025775199999770848,4.592262500042125,4.566487300042354,0.025775199999770848
FS,CCache,2,run,QAOA-3reg_q13_d4,0,0.0,0.07264139999460895,0.07264139999460895,0.0,0.07264139999460895
FS,CCache,2,run,QSIM-XXZ_q5_d2,1,0.07264139999460895,0.025793299999349983,0.09843469999395893,0.07264139999460895,0.025793299999349983
FS,CCache,2,run,QSIM-XXZ_q5_d8,2,0.09843469999395893,0.034805300001607975,0.1332399999955669,0.09843469999395893,0.034805300001607975
FS,CCache,2,run,GHZ-Chain_q5_d8,3,0.1332399999955669,0.025723200000356883,0.1589631999959238,0.1332399999955669,0.025723200000356883
FS,CCache,2,run,QSIM-XXZ_q5_d6,4,0.1589631999959238,0.03038139999989653,0.18934459999582032,0.1589631999959238,0.03038139999989653
FS,CCache,2,run,QAOA-3reg_q15_d2,5,0.18934459999582032,0.037302699998690514,0.22664729999451083,0.18934459999582032,0.037302699998690514
FS,CCache,2,run,QAOA-3reg_q15_d6,6,0.22664729999451083,0.09802540000237059,0.3246726999968814,0.22664729999451083,0.09802540000237059
FS,CCache,2,run,QSIM-XXZ_q7_d2,7,0.3246726999968814,0.05355580000104965,0.37822849999793107,0.3246726999968814,0.05355580000104965
FS,CCache,2,run,QAOA-3reg_q15_d2,5,0.37822849999793107,0.009870599998976104,0.38809909999690717,0.37822849999793107,0.009870599998976104
FS,CCache,2,run,QSIM-XXZ_q15_d4,8,0.38809909999690717,0.08981260000291513,0.4779116999998223,0.38809909999690717,0.08981260000291513
FS,CCache,2,run,LinearEnt_q11_d6,9,0.4779116999998223,0.07518560000244179,0.5530973000022641,0.4779116999998223,0.07518560000244179
FS,CCache,2,run,QAOA-3reg_q7_d2,10,0.5530973000022641,0.04261160000169184,0.5957089000039559,0.5530973000022641,0.04261160000169184
FS,CCache,2,run,QAOA-3reg_q15_d2,5,0.5957089000039559,0.0077825000043958426,0.6034914000083518,0.5957089000039559,0.0077825000043958426
FS,CCache,2,run,VQE-Full_q5_d8,11,0.6034914000083518,0.05288780000046245,0.6563792000088142,0.6034914000083518,0.05288780000046245
FS,CCache,2,run,VQE-Full_q13_d6,12,0.6563792000088142,0.05199910000010277,0.708378300008917,0.6563792000088142,0.05199910000010277
FS,CCache,2,run,RCA_q13_d2,13,0.708378300008917,0.02674479999768664,0.7351231000066036,0.708378300008917,0.02674479999768664
FS,CCache,2,run,QAOA-3reg_q15_d6,6,0.7351231000066036,0.015056999996886589,0.7501801000034902,0.7351231000066036,0.015056999996886589
FS,CCache,2,run,QSIM-XXZ_q5_d8,2,0.7501801000034902,0.007305799997993745,0.757485900001484,0.7501801000034902,0.007305799997993745
FS,CCache,2,run,GHZ-Chain_q15_d2,14,0.757485900001484,0.052271399999881396,0.8097573000013654,0.757485900001484,0.052271399999881396
FS,CCache,2,run,LinearEnt_q11_d6,9,0.8097573000013654,0.008120500002405606,0.817877800003771,0.8097573000013654,0.008120500002405606
FS,CCache,2,run,QSIM-XXZ_q5_d8,2,0.817877800003771,0.007522700001572957,0.8254005000053439,0.817877800003771,0.007522700001572957
FS,CCache,2,run,QSIM-XXZ_q5_d6,4,0.8254005000053439,0.006334899997455068,0.831735400002799,0.8254005000053439,0.006334899997455068
FS,CCache,2,run,VQE-Full_q11_d4,15,0.831735400002799,0.0561686999972153,0.8879041000000143,0.831735400002799,0.0561686999972153
FS,CCache,2,run,GHZ-Chain_q13_d2,16,0.8879041000000143,0.05887380000058329,0.9467779000005976,0.8879041000000143,0.05887380000058329
FS,CCache,2,run,GHZ-Chain_q5_d8,3,0.9467779000005976,0.0013030999980401248,0.9480809999986377,0.9467779000005976,0.0013030999980401248
FS,CCache,2,run,GHZ-Chain_q5_d2,17,0.9480809999986377,0.025448200001847,0.9735292000004847,0.9480809999986377,0.025448200001847
FS,CCache,2,run,QSIM-XXZ_q11_d2,18,0.9735292000004847,0.031970299995009555,1.0054994999954943,0.9735292000004847,0.031970299995009555
FS,CCache,2,run,LinearEnt_q13_d6,19,1.0054994999954943,0.04610279999906197,1.0516022999945562,1.0054994999954943,0.04610279999906197
FS,CCache,2,run,QAOA-3reg_q15_d6,6,1.0516022999945562,0.015904600000794744,1.067506899995351,1.0516022999945562,0.015904600000794744
FS,CCache,2,run,QAOA-3reg_q13_d2,20,1.067506899995351,0.06970089999958873,1.1372077999949397,1.067506899995351,0.06970089999958873
FS,CCache,2,run,QAOA-3reg_q15_d6,6,1.1372077999949397,0.014376900002389448,1.1515846999973292,1.1372077999949397,0.014376900002389448
FS,CCache,2,run,LinearEnt_q15_d4,21,1.1515846999973292,0.07834829999774229,1.2299329999950714,1.1515846999973292,0.07834829999774229
FS,CCache,2,run,QSIM-XXZ_q5_d8,2,1.2299329999950714,0.007822300001862459,1.237755299996934,1.2299329999950714,0.007822300001862459
FS,CCache,2,run,LinearEnt_q15_d4,21,1.237755299996934,0.010010199996031588,1.2477654999929655,1.237755299996934,0.010010199996031588
FS,CCache,2,run,LinearEnt_q13_d6,19,1.2477654999929655,0.011938800002099015,1.2597042999950645,1.2477654999929655,0.011938800002099015
FS,CCache,2,run,QSIM-XXZ_q7_d2,7,1.2597042999950645,0.00412760000108392,1.2638318999961484,1.2597042999950645,0.00412760000108392
FS,CCache,2,run,GHZ-Chain_q15_d2,14,1.2638318999961484,0.0033197000047948677,1.2671516000009433,1.2638318999961484,0.0033197000047948677
FS,CCache,2,run,LinearEnt_q15_d4,21,1.2671516000009433,0.009894099999655737,1.277045700000599,1.2671516000009433,0.009894099999655737
FS,CCache,2,run,QAOA-3reg_q7_d4,22,1.277045700000599,0.0678797000036866,1.3449254000042856,1.277045700000599,0.0678797000036866
FS,CCache,2,run,LinearEnt_q11_d6,9,1.3449254000042856,0.007678000001760665,1.3526034000060463,1.3449254000042856,0.007678000001760665
FS,CCache,2,run,LinearEnt_q5_d4,23,1.3526034000060463,0.03454290000081528,1.3871463000068616,1.3526034000060463,0.03454290000081528
FS,CCache,2,run,GHZ-Chain_q13_d2,16,1.3871463000068616,0.0020112999991397373,1.3891576000060013,1.3871463000068616,0.0020112999991397373
FS,CCache,2,run,GHZ-Chain_q7_d2,24,1.3891576000060013,0.030107399994449224,1.4192650000004505,1.3891576000060013,0.030107399994449224
FS,CCache,2,run,GHZ-Chain_q13_d8,25,1.4192650000004505,0.036048600002686726,1.4553136000031373,1.4192650000004505,0.036048600002686726
FS,CCache,2,run,QSIM-XXZ_q5_d6,4,1.4553136000031373,0.003949799996917136,1.4592634000000544,1.4553136000031373,0.003949799996917136
FS,CCache,2,run,VQE-Full_q7_d4,26,1.4592634000000544,0.027463099999295082,1.4867264999993495,1.4592634000000544,0.027463099999295082
FS,CCache,2,run,GHZ-Chain_q5_d2,17,1.4867264999993495,0.0011828000024252106,1.4879093000017747,1.4867264999993495,0.0011828000024252106
FS,CCache,2,run,VQE-Full_q5_d2,27,1.4879093000017747,0.023986900003365008,1.5118962000051397,1.4879093000017747,0.023986900003365008
FS,CCache,2,run,VQE-Full_q11_d4,15,1.5118962000051397,0.0033533000023453496,1.515249500007485,1.5118962000051397,0.0033533000023453496
FS,CCache,2,run,VQE-Full_q11_d2,28,1.515249500007485,0.026540599999862025,1.541790100007347,1.515249500007485,0.026540599999862025
FS,CCache,2,run,QSIM-XXZ_q5_d4,29,1.541790100007347,0.03060890000051586,1.572399000007863,1.541790100007347,0.03060890000051586
FS,CCache,2,run,QAOA-3reg_q7_d2,10,1.572399000007863,0.0035041999981331173,1.575903200005996,1.572399000007863,0.0035041999981331173
FS,CCache,2,run,GHZ-Chain_q5_d2,17,1.575903200005996,0.0012361999979475513,1.5771394000039436,1.575903200005996,0.0012361999979475513
FS,CCache,2,run,QSIM-XXZ_q7_d6,30,1.5771394000039436,0.03701100000034785,1.6141504000042914,1.5771394000039436,0.03701100000034785
FS,CCache,2,run,RCA_q11_d8,31,1.6141504000042914,0.03103180000107386,1.6451822000053653,1.6141504000042914,0.03103180000107386
FS,CCache,2,run,QSIM-XXZ_q7_d8,32,1.6451822000053653,0.04177280000294559,1.686955000008311,1.6451822000053653,0.04177280000294559
FS,CCache,2,run,RCA_q15_d2,33,1.686955000008311,0.027592800001002615,1.7145478000093135,1.686955000008311,0.027592800001002615
FS,CCache,2,run,QAOA-3reg_q13_d2,20,1.7145478000093135,0.010416700002679136,1.7249645000119926,1.7145478000093135,0.010416700002679136
FS,CCache,2,run,RCA_q7_d2,34,1.7249645000119926,0.046667800001159776,1.7716323000131524,1.7249645000119926,0.046667800001159776
FS,CCache,2,run,QAOA-3reg_q15_d2,5,1.7716323000131524,0.010340699995140312,1.7819730000082927,1.7716323000131524,0.010340699995140312
FS,CCache,2,run,VQE-Full_q11_d4,15,1.7819730000082927,0.006314499998552492,1.7882875000068452,1.7819730000082927,0.006314499998552492
FS,CCache,2,run,QSIM-XXZ_q13_d6,35,1.7882875000068452,0.09303559999898425,1.8813231000058295,1.7882875000068452,0.09303559999898425
FS,CCache,2,run,GHZ-Chain_q11_d8,36,1.8813231000058295,0.02713900000162539,1.9084621000074549,1.8813231000058295,0.02713900000162539
FS,CCache,2,run,GHZ-Chain_q11_d2,37,1.9084621000074549,0.024051599993981654,1.9325137000014365,1.9084621000074549,0.024051599993981654
FS,CCache,2,run,QSIM-XXZ_q7_d6,30,1.9325137000014365,0.004450899999937974,1.9369646000013745,1.9325137000014365,0.004450899999937974
FS,CCache,2,run,LinearEnt_q5_d2,38,1.9369646000013745,0.02716810000492842,1.964132700006303,1.9369646000013745,0.02716810000492842
FS,CCache,2,run,VQE-Full_q11_d2,28,1.964132700006303,0.002409500000794651,1.9665422000070976,1.964132700006303,0.002409500000794651
FS,CCache,2,run,QAOA-3reg_q13_d2,20,1.9665422000070976,0.0068685000005643815,1.973410700007662,1.9665422000070976,0.0068685000005643815
FS,CCache,2,run,GHZ-Chain_q15_d8,39,1.973410700007662,0.028447400000004563,2.0018581000076665,1.973410700007662,0.028447400000004563
FS,CCache,2,run,QSIM-XXZ_q7_d8,32,2.0018581000076665,0.010665400001016678,2.012523500008683,2.0018581000076665,0.010665400001016678
FS,CCache,2,run,RCA_q11_d4,40,2.012523500008683,0.052005300003656885,2.06452880001234,2.012523500008683,0.052005300003656885
FS,CCache,2,run,LinearEnt_q11_d6,9,2.06452880001234,0.007593299997097347,2.0721221000094374,2.06452880001234,0.007593299997097347
FS,CCache,2,run,QAOA-3reg_q7_d8,41,2.0721221000094374,0.04291659999944386,2.1150387000088813,2.0721221000094374,0.04291659999944386
FS,CCache,2,run,VQE-Full_q11_d8,42,2.1150387000088813,0.03826350000235834,2.1533022000112396,2.1150387000088813,0.03826350000235834
FS,CCache,2,run,LinearEnt_q5_d4,23,2.1533022000112396,0.0016600000017206185,2.1549622000129602,2.1533022000112396,0.0016600000017206185
FS,CCache,2,run,VQE-Full_q11_d4,15,2.1549622000129602,0.0030999000045994762,2.1580621000175597,2.1549622000129602,0.0030999000045994762
FS,CCache,2,run,QAOA-3reg_q13_d2,20,2.1580621000175597,0.006864899998618057,2.1649270000161778,2.1580621000175597,0.006864899998618057
FS,CCache,2,run,QSIM-XXZ_q13_d6,35,2.1649270000161778,0.01823000000513275,2.1831570000213105,2.1649270000161778,0.01823000000513275
FS,CCache,2,run,QSIM-XXZ_q7_d8,32,2.1831570000213105,0.005832800001371652,2.188989800022682,2.1831570000213105,0.005832800001371652
FS,CCache,2,run,RCA_q7_d4,43,2.188989800022682,0.026448500000697095,2.2154383000233793,2.188989800022682,0.026448500000697095
