circuit,q,d,N,method,e2e_latency,final_cache_size,final_hitrate
Bell,2,4,5,FullComp,11.77662560006138,0,0.0
Bell,2,4,5,Braket,13.2192866000114,0,0.0
Bell,2,4,5,CCache,10.788757900008932,1,0.8
Bell,2,4,5,TransCache,10.538094899966381,1,1.0
