label,index,transT,loadT,bindT,execT
QSIM_q7_d8,79,0.034523600013926625,0,0,0.00552350003272295
RCA_q7_d2,80,0.021988399792462587,0,0,0.0014559999108314514
GHZ_q5_d2,81,0.024452200159430504,0,0,0.0014804000966250896
QAOA_q13_d6,82,0.04522780003026128,0,0,0.01710100006312132
LinearEnt_q5_d4,83,0.028128900099545717,0,0,0.002220399910584092
LinearEnt_q11_d4,84,0.03529649996198714,0,0,0.0036588998045772314
RCA_q7_d2,85,0.022992099868133664,0,0,0.0017252000980079174
LinearEnt_q15_d4,86,0.03332439996302128,0,0,0.0066426999401301146
VQE_q15_d8,87,0.06637670006603003,0,0,0.01558970008045435
VQE_q7_d2,88,0.04929999983869493,0,0,0.003289399901404977
VQE_q15_d6,89,0.05606460012495518,0,0,0.0089028999209404
GHZ_q7_d4,90,0.04886569990776479,0,0,0.0027401000261306763
QSIM_q13_d8,91,0.06432190001942217,0,0,0.05036619980819523
VQE_q13_d8,92,0.03605949995107949,0,0,0.007676000008359551
QAOA_q13_d2,93,0.03130070003680885,0,0,0.008021700195968151
QAOA_q5_d8,94,0.035349300131201744,0,0,0.004544600145891309
LinearEnt_q5_d6,95,0.028944300021976233,0,0,0.0022360999137163162
RCA_q7_d8,96,0.02710020006634295,0,0,0.002490699989721179
LinearEnt_q5_d6,97,0.031239600153639913,0,0,0.0024531001690775156
Bell_q15_d4,98,0.02309290017001331,0,0,0.0018025001045316458
QSIM_q5_d6,99,0.028767399955540895,0,0,0.003593199886381626
LinearEnt_q5_d2,100,0.024588400032371283,0,0,0.0018510001245886087
VQE_q11_d6,101,0.02866360009647906,0,0,0.004320200067013502
QSIM_q7_d8,102,0.035572600085288286,0,0,0.005710700061172247
QAOA_q15_d4,103,0.03846059995703399,0,0,0.012220999924466014
VQE_q5_d6,104,0.0522666999604553,0,0,0.0039456000085920095
LinearEnt_q7_d4,105,0.05312129994854331,0,0,0.00252439989708364
LinearEnt_q13_d2,106,0.0276806999463588,0,0,0.003801200073212385
QSIM_q15_d6,107,0.04420059989206493,0,0,0.012856499990448356
GHZ_q7_d2,108,0.04749859985895455,0,0,0.002590399933978915
GHZ_q13_d4,109,0.04928629985079169,0,0,0.002556100022047758
LinearEnt_q5_d6,110,0.03379470016807318,0,0,0.0023278999142348766
QFT_q13_d6,111,0.11268680007196963,0,0,0.015433100052177906
RCA_q7_d2,112,0.025307699805125594,0,0,0.0016839001327753067
QSIM_q5_d8,113,0.032061300007626414,0,0,0.004134200047701597
QAOA_q5_d8,114,0.03276560013182461,0,0,0.004327400121837854
RCA_q7_d4,115,0.024615800008177757,0,0,0.0017440998926758766
Bell_q7_d2,116,0.021618800004944205,0,0,0.0012070001102983952
QSIM_q11_d8,117,0.0451475998852402,0,0,0.011314800009131432
VQE_q11_d6,118,0.03088689991272986,0,0,0.004499600036069751
QFT_q13_d6,119,0.11043459991924465,0,0,0.014926200034096837
RCA_q7_d2,120,0.05045560002326965,0,0,0.0016552999150007963
VQE_q15_d8,121,0.03171989996917546,0,0,0.012094700010493398
VQE_q11_d6,122,0.05661619990132749,0,0,0.008562700124457479
QSIM_q13_d2,123,0.04712610016576946,0,0,0.007284199818968773
GHZ_q13_d4,124,0.025246900040656328,0,0,0.002213100204244256
QFT_q5_d6,125,0.030858200043439865,0,0,0.0028049000538885593
LinearEnt_q5_d6,126,0.028491399949416518,0,0,0.002257299842312932
RCA_q11_d2,127,0.02590170013718307,0,0,0.0019620999228209257
GHZ_q11_d6,128,0.02447910001501441,0,0,0.0018286998383700848
QFT_q7_d2,129,0.03108859993517399,0,0,0.0024921000003814697
Bell_q5_d6,130,0.022440599976107478,0,0,0.0013468998949974775
QFT_q11_d4,131,0.06599899986758828,0,0,0.0066292001865804195
VQE_q13_d2,132,0.02664499985985458,0,0,0.003145600203424692
QAOA_q5_d8,133,0.0318958000279963,0,0,0.004546700045466423
QFT_q5_d8,134,0.03326159995049238,0,0,0.002957800170406699
VQE_q15_d8,135,0.03442929987795651,0,0,0.009634099900722504
Bell_q13_d4,136,0.04426850005984306,0,0,0.0018984999042004347
LinearEnt_q5_d2,137,0.0495253000408411,0,0,0.002334299962967634
QSIM_q15_d8,138,0.05827259994111955,0,0,0.016803199891000986
GHZ_q5_d2,139,0.052467199973762035,0,0,0.002952300012111664
GHZ_q7_d2,140,0.04924939991906285,0,0,0.0015362000558525324
QSIM_q15_d6,141,0.04466539993882179,0,0,0.013897099997848272
LinearEnt_q5_d4,142,0.056053899927064776,0,0,0.0034137999173253775
QFT_q15_d4,143,0.12287999992258847,0,0,0.01592399994842708
LinearEnt_q5_d6,144,0.057758300099521875,0,0,0.004013899946585298
QSIM_q5_d6,145,0.04481040011160076,0,0,0.003671000013127923
LinearEnt_q13_d8,146,0.042604299960657954,0,0,0.00823810021393001
RCA_q15_d6,147,0.03331580013036728,0,0,0.005848800064995885
RCA_q11_d2,148,0.049840299878269434,0,0,0.0036533998791128397
QFT_q5_d2,149,0.0503859999589622,0,0,0.001791900023818016
VQE_q7_d2,150,0.026451800018548965,0,0,0.002003300003707409
