label,index,transT,loadT,bindT,execT
LinearEnt_q11_d4,61,0.0,6.00004568696022e-07,0.0006014998070895672,0.004206599900498986
RCA_q13_d6,62,0.03041150001809001,0.0,0.0,0.004921999992802739
QSIM_q11_d6,63,0.0,8.00006091594696e-07,0.0013818000443279743,0.009185099974274635
QSIM_q7_d8,64,0.0,6.00004568696022e-07,0.001150299794971943,0.007042400073260069
Bell_q7_d6,65,0.022417200030758977,0.0,0.0,0.001125499838963151
LinearEnt_q5_d2,66,0.0,6.998889148235321e-07,0.00020609982311725616,0.0014689001254737377
RCA_q11_d2,67,0.026033499976620078,0.0,0.0,0.001933300169184804
GHZ_q13_d2,68,0.0,6.00004568696022e-07,0.00013209995813667774,0.002154999878257513
VQE_q15_d8,69,0.03224340011365712,0.0,0.0,0.010245699901133776
QSIM_q7_d8,70,0.0,1.200009137392044e-06,0.002227799966931343,0.01258299988694489
LinearEnt_q11_d4,71,0.0,1.300126314163208e-06,0.0011265999637544155,0.008313099853694439
GHZ_q11_d6,72,0.0,1.2998934835195541e-06,0.0003163998480886221,0.0036798000801354647
Bell_q7_d6,73,0.032674399903044105,0.0,0.0,0.0013359000440686941
QSIM_q11_d6,74,0.0,8.00006091594696e-07,0.001534600043669343,0.009838799946010113
LinearEnt_q5_d4,75,0.0,6.00004568696022e-07,0.00029619992710649967,0.002006199909374118
LinearEnt_q11_d4,76,0.0,1.0998919606208801e-06,0.0006009000353515148,0.004117200151085854
VQE_q11_d8,77,0.030981600051745772,0.0,0.0,0.005131900077685714
QFT_q13_d6,78,0.11044039996340871,0.0,0.0,0.014603900024667382
QSIM_q7_d8,79,0.0,8.998904377222061e-07,0.0011168001219630241,0.006513700122013688
RCA_q7_d2,80,0.027380299987271428,0.0,0.0,0.0017394002061337233
GHZ_q5_d2,81,0.0,4.998873919248581e-07,0.0001121999230235815,0.0013709000777453184
QAOA_q13_d6,82,0.045905299950391054,1.700129359960556e-06,0.002263300120830536,0.018482800107449293
LinearEnt_q5_d4,83,0.0,6.998889148235321e-07,0.0003124999348074198,0.0021512999664992094
LinearEnt_q11_d4,84,0.0,6.00004568696022e-07,0.0005574000533670187,0.0038910999428480864
RCA_q7_d2,85,0.024656100198626518,0.0,0.0,0.001559399999678135
LinearEnt_q15_d4,86,0.030821300111711025,7.00121745467186e-07,0.0007498001214116812,0.008183599915355444
VQE_q15_d8,87,0.06955390004441142,0.0,0.0,0.015300100203603506
VQE_q7_d2,88,0.05305440002121031,0.0,0.0,0.003261399921029806
VQE_q15_d6,89,0.05073000001721084,0.0,0.0,0.009059499949216843
GHZ_q7_d4,90,0.05298280017450452,8.00006091594696e-07,0.00026459991931915283,0.003246600041165948
QSIM_q13_d8,91,0.0,8.998904377222061e-07,0.002340800128877163,0.02625990007072687
VQE_q13_d8,92,0.03366079996339977,0.0,0.0,0.0075915001798421144
QAOA_q13_d2,93,0.030529299983754754,6.00004568696022e-07,0.0007347001228481531,0.007594299968332052
QAOA_q5_d8,94,0.0,6.00004568696022e-07,0.0010648001916706562,0.0054126998875290155
LinearEnt_q5_d6,95,0.0284277000464499,2.998858690261841e-07,0.00038499990478157997,0.00306829996407032
RCA_q7_d8,96,0.027582000009715557,0.0,0.0,0.003062700154259801
LinearEnt_q5_d6,97,0.0,7.00121745467186e-07,0.00040900008752942085,0.002818299923092127
Bell_q15_d4,98,0.022708999924361706,0.0,0.0,0.0011323001235723495
QSIM_q5_d6,99,0.0,6.00004568696022e-07,0.0006250001024454832,0.0038217001128941774
LinearEnt_q5_d2,100,0.0,4.998873919248581e-07,0.00020030001178383827,0.001585999969393015
VQE_q11_d6,101,0.029507100116461515,0.0,0.0,0.004204500000923872
QSIM_q7_d8,102,0.0,1.100124791264534e-06,0.0011241999454796314,0.006675099954009056
QAOA_q15_d4,103,0.03476889990270138,6.00004568696022e-07,0.0015881001017987728,0.05256829992868006
VQE_q5_d6,104,0.051763399969786406,0.0,0.0,0.003939399961382151
LinearEnt_q7_d4,105,0.04183489992283285,1.400010660290718e-06,0.00039359997026622295,0.0028957000467926264
LinearEnt_q13_d2,106,0.024909500032663345,8.00006091594696e-07,0.0003901999443769455,0.0041003001388162374
QSIM_q15_d6,107,0.0,1.400010660290718e-06,0.0019811000674962997,0.014220500132068992
GHZ_q7_d2,108,0.0,1.300126314163208e-06,0.0001758001744747162,0.0024200999177992344
GHZ_q13_d4,109,0.0,1.00000761449337e-06,0.0002623999025672674,0.003956899978220463
LinearEnt_q5_d6,110,0.0,1.400010660290718e-06,0.0007972000166773796,0.005164999980479479
QFT_q13_d6,111,0.1147036999464035,0.0,0.0,0.015269000083208084
RCA_q7_d2,112,0.02550129988230765,0.0,0.0,0.0015553999692201614
QSIM_q5_d8,113,0.0,6.998889148235321e-07,0.0007881999481469393,0.004736399976536632
QAOA_q5_d8,114,0.0,1.400010660290718e-06,0.0009892000816762447,0.0045402999967336655
RCA_q7_d4,115,0.023426299914717674,0.0,0.0,0.0024290999863296747
Bell_q7_d2,116,0.021612700074911118,0.0,0.0,0.001222900114953518
QSIM_q11_d8,117,0.04601150006055832,1.100124791264534e-06,0.0018327999860048294,0.012954400153830647
VQE_q11_d6,118,0.02758719981648028,0.0,0.0,0.004152399953454733
QFT_q13_d6,119,0.10993750020861626,0.0,0.0,0.017796200001612306
RCA_q7_d2,120,0.025784500176087022,0.0,0.0,0.0015557999722659588
VQE_q15_d8,121,0.03196990001015365,0.0,0.0,0.011803200002759695
VQE_q11_d6,122,0.05804800009354949,0.0,0.0,0.008110699942335486
QSIM_q13_d2,123,0.03373900009319186,1.00000761449337e-06,0.0006526000797748566,0.007784399902448058
GHZ_q13_d4,124,0.0,7.00121745467186e-07,0.00016689999029040337,0.002316300058737397
QFT_q5_d6,125,0.06863970006816089,0.0,0.0,0.003006699960678816
LinearEnt_q5_d6,126,0.0,6.00004568696022e-07,0.0003845000173896551,0.002720799995586276
RCA_q11_d2,127,0.027165899984538555,0.0,0.0,0.002262699883431196
GHZ_q11_d6,128,0.0,6.00004568696022e-07,0.0001970999874174595,0.0023049002047628164
QFT_q7_d2,129,0.03760499996133149,0.0,0.0,0.002366800094023347
Bell_q5_d6,130,0.021632199874147773,0.0,0.0,0.0012539001181721687
QFT_q11_d4,131,0.06914580008015037,0.0,0.0,0.006329899886623025
VQE_q13_d2,132,0.02970660012215376,0.0,0.0,0.003384999930858612
QAOA_q5_d8,133,0.0,1.0998919606208801e-06,0.0010432000271975994,0.004675499862059951
QFT_q5_d8,134,0.0331646001432091,0.0,0.0,0.0031924000941216946
VQE_q15_d8,135,0.03180400002747774,0.0,0.0,0.011775900144129992
