size,method,e2e_latency_mean,e2e_latency_std,final_cache_size_mean,final_cache_size_std,final_hitrate_mean,final_hitrate_std
100,FS+Pre+ttl+SE+ema,3.130760839999516,0.5100745018459497,47.8,4.969909455915671,0.47800000000000004,0.05118593556827893
100,FS+ttl+SE+ema,3.5991416199992727,0.5387959944172139,47.8,4.969909455915671,0.442,0.0496990945591567
100,FS+Pre,3.0384645399991768,0.40781987681348764,53.0,4.123105625617661,0.506,0.041593268686170866
100,FS,3.6669009600011577,0.6780643811292973,53.0,4.123105625617661,0.47000000000000003,0.04123105625617661
100,NoCache,5.743142480000893,0.5391286774792005,0.0,0.0,0.0,0.0
